,msg_id,date,name,rating,msg_review
1051,chzdsuhnmg9ns0vjq0fnsur1bhffz1l3eae,setahun lalu,isma je,5 bintang,baguss bangettt gils  pas kesana rame tpi gak yang banget gitu  akses jalan ke sana dr sleman lewat kp itu jalan aspal naik turun  untuk masuk tpr itu k orang  tiket parkir motor k   htm k orang
1052,chddsuhnmg9ns0vjq0fnsur1ahriutnrrrab,setahun lalu,fitri ernawati,5 bintang,tempatnya bagus  ada sewa pelampung  kalau sedang ramai antrian kamar mandi panjang   makanan harga standar
1053,chddsuhnmg9ns0vjq0fnsur1ag9isnjbrrab,setahun lalu,muhammad r. al-fakhri (eki),5 bintang,cocok banget buat wisata keluarga  bareng temen  atau sendiri
1054,chzdsuhnmg9ns0vjq0fnsur1lxbiyvfneae,setahun lalu,"<span dir=""rtl""> </span>",5 bintang,masya allah  yang terbaik  datanglah pada hari kerja  tidak terlalu ramai
1055,chzdsuhnmg9ns0vjq0fnsur1nnqtakjreae,setahun lalu,sharpicx,5 bintang,padat
1056,chzdsuhnmg9ns0vjq0fnsur1nnjhdfv3eae,setahun lalu,hardi sigar,5 bintang,asik tempatnya  adem  air nya jg dingib
1057,chddsuhnmg9ns0vjq0fnsur1cxjlzm9brrab,setahun lalu,asturobo,5 bintang,pengelola ramah  pemandangan pegunungan  air segar dan bersih
1058,chzdsuhnmg9ns0vjq0fnsur1axjdwvb3eae,setahun lalu,akbar virgo inko,5 bintang,harus sampe puncak
1059,chzdsuhnmg9ns0vjq0fnsur1ohiyx0j3eae,setahun lalu,daniel rizky,5 bintang,dulu sempat gratis sekarang bayar tp jadi bagus
1060,chzdsuhnmg9ns0vjq0fnsur1z3nqdmfneae,setahun lalu,rosi,5 bintang,asri banget  sukaaaa
1061,chzdsuhnmg9ns0vjq0fnsur1x1btskzneae,setahun lalu,nabila ikaningtyas,5 bintang,tempatnya bersih  bagus buat foto  airnya jernih banget  cocok buat main air sama healing wkwk
1062,chzdsuhnmg9ns0vjq0fnsur1m1bpufz3eae,setahun lalu,pardi mira,5 bintang,mantap
1063,chzdsuhnmg9ns0vjq0fnsur1n0lmqwzreae,setahun lalu,uun purnomo,5 bintang,sungainya adem seger   pengin kesini lagi
1064,chddsuhnmg9ns0vjq0fnsur1cklqnglnrrab,setahun lalu,ayu wandira,5 bintang,keren sih ini    terorganisir  jadi tempat wisatanya nyaman dan bersih    sukaaaaa
1065,chzdsuhnmg9ns0vjq0fnsur1ck1tbmfneae,setahun lalu,davina gunawan,5 bintang,buka setiap hari    tiket masuk rb org   sewa loker rb
1066,chzdsuhnmg9ns0vjq0fnsur1ak1xrujneae,setahun lalu,djupri black72,5 bintang,bagus dan nyaman tempatnya
1067,chzdsuhnmg9ns0vjq0fnsur1aktievz3eae,setahun lalu,rolif refo,4 bintang,tiket masuk rb  lebih prefer pagi untuk berenang  karena air tampak jernih  jika semakin siang  semakin banyak orang dan air tampak keruh
1068,chddsuhnmg9ns0vjq0fnsur1akpxzjzbrrab,setahun lalu,taregan wahyu,5 bintang,bagussss
1069,chzdsuhnmg9ns0vjq0fnsur1mvbmofzneae,setahun lalu,soleh apriantoni,5 bintang,pokoknya alami bgt  sejuk  airnya jernih bs buat renang sama terapi ikan   cocok buat keluarga dan semua rakyat indonesia   yg manca jg ada lo
1070,chddsuhnmg9ns0vjq0fnsur1lu51axnrrrab,setahun lalu,dita putri yasinta,5 bintang,warna air seperti di foto  yg ngeri perjalanannya karena harus nanjak terus  menurutku tidak untuk yg pake mobil matic  ada beberapa kolam dengan kedalaman yg berbeda
1071,chzdsuhnmg9ns0vjq0fnsur1lu5xsuhneae,setahun lalu,isnawan putranto,5 bintang,sungguh ramah
1072,chzdsuhnmg9ns0vjq0fnsur1du5qb1p3eae,setahun lalu,kumala riyadi,5 bintang,tempatnya bagus  sejuk  tiket masuknya jg murah
1073,chddsuhnmg9ns0vjq0fnsur1mex6v2dnrrab,setahun lalu,friska mukti,5 bintang,sejuuuk sekali di sana bener melihat alam asli
1074,chddsuhnmg9ns0vjq0fnsun1xzlpmwlbrrab,setahun lalu,eny tok,4 bintang,tempat yang bagus   tapi sayang sih akunya ga bisa renang wkwk dan yang paling bawah ternyata yang paling dalam kalau ga salah   tapi bneran asri banget tempatnya   suka banget jernih airnya  salah satu wisata yang worth it lah di kulonprogo
1075,chzdsuhnmg9ns0vjq0fnsun1mzrmwfvbeae,setahun lalu,dini widyastuti,5 bintang,tempatnya adem  asri dan bersih  cocok banget kalau mau renang disini
1076,chzdsuhnmg9ns0vjq0fnsun1ny1qx1fneae,setahun lalu,toko bunga vlora jaya jakarta,5 bintang,airnya sangat jernih dan sejuk  pas banget buat liburan akhir pekan sama keluarga dan teman
1077,chzdsuhnmg9ns0vjq0fnsun1amvpmfpbeae,setahun lalu,aditya paku dewa,5 bintang,tempatnya indah dan sejuk
1078,chddsuhnmg9ns0vjq0fnsun1mi1tynlrrrab,setahun lalu,umar ibnu rochmad,5 bintang,mantap
1079,chzdsuhnmg9ns0vjq0fnsun1mjzqd0nreae,setahun lalu,yanto yanto,5 bintang,destinasi wisata yg cukup bagus dengan htm murah tapi kebersihannya secara keseluruhan sangat terjaga
1080,chddsuhnmg9ns0vjq0fnsun1njleuv9brrab,setahun lalu,sovi tgtrp,5 bintang,benar benar recommended  air nya segar bgt bersih bgttt  belum lagi ada terapi ikan yg adem bgt  dan paling suka sama pelayanan nya  ramah ramah bgt petugas nya selalu tersenyum dan mengucapkan terimakasih kepada pengunjung yg datang maupun
1081,chddsuhnmg9ns0vjq0fnsun1odqzyjn3rrab,setahun lalu,hannif andy al anshori,5 bintang,beberapa kali main ke sini selalu tidak mengecewakan keindahannya  lokasi asri dan sejuk
1082,chzdsuhnmg9ns0vjq0fnsun1azz5eurneae,setahun lalu,shafira annisa,5 bintang,suasananya sejuk  enak buat healing namun tempatnya di atas bukit jadi banyak tanjakannya
1083,chddsuhnmg9ns0vjq0fnsun1azhtsjn3rrab,setahun lalu,roder club,3 bintang,
1084,chddsuhnmg9ns0vjq0fnsun1ndhdss13rrab,setahun lalu,rofiquzzaki solo,5 bintang,tempat yang bagus  apalagi kalau ke sini bareng orang tersayang  fasilitas lengkap  tempat bersih  toilet layak  udara segar  ke sini bakal jadi sesuatu yang bikin harimu menyenangkan  minusnya sih  bagi saya terlalu ramai  tapi dalam keadaan normal  tidak terlalu ramai
1085,chzdsuhnmg9ns0vjq0fnsun1bzvlwwnneae,setahun lalu,johan chandra,5 bintang,tempat buat refresh soalnya dingin  mungkin bisa di atur bebas merokok  karena kita datang untuk cari udara segar
1086,chzdsuhnmg9ns0vjq0fnsun1m2fhb0z3eae,setahun lalu,shandy syahrizal,5 bintang,sebuah tempat wisata yang menyuguhkan pemandangan indah dan sejuknya udara pegunungan  terdapat kolam alami yang bisa dijadikan tempat berenang
1087,chddsuhnmg9ns0vjq0fnsun1bgjttgl3rrab,setahun lalu,kamiki sama,5 bintang,pemandangannya bagus  selain itu kealamiannya terjaga  tempatnya bersih  tidak ada sampah berserakan  ada kolam renang  terapi ikan  kulineran  banyak juga spot foto alami yang menarik
1088,chzdsuhnmg9ns0vjq0fnsun1nwniuvhreae,setahun lalu,zulfa 'ulumuddin,5 bintang,kalau mau berendam dan bisa renang juga di atas bisa  airnya suger paraaah  bersih kalau renang yg di atas  agak naik tp bikin suasanya mankin enak
1089,chzdsuhnmg9ns0vjq0fnsun1dvkzofnreae,setahun lalu,sultan paijominten,5 bintang,luar biasa memuaskan
1090,chzdsuhnmg9ns0vjq0fnsun1dwrutkvbeae,setahun lalu,dewi zakiyah,4 bintang,jalan masuk perlu ditata  kalau hujan licin
1091,chddsuhnmg9ns0vjq0fnsun1mmnivwdrrrab,setahun lalu,icha margaretha,5 bintang,tempatnya bagus cocok buat liburan keluarga dan teman
1092,chddsuhnmg9ns0vjq0fnsun1bwniqwtrrrab,setahun lalu,kardi yulianto,5 bintang,tempat nya bagus  bersih   asri  suasana ditengah hutan   nyaman   airnya jernih  kolam nya bersih  recomended tuk liburan keluarga
1093,chddsuhnmg9ns0vjq0fnsun1avpiwxlbrrab,setahun lalu,martani kuliner,5 bintang,airnya itu lho   kok bisa berwarna tosca  ya  bukti bahwa kebesaran allah swt itu sangat luar biasa
1094,chzdsuhnmg9ns0vjq0fnsun1avllaed3eae,setahun lalu,dwi wijiati,5 bintang,capek  krn saya masuk dari gate   jadi hrs naik ke atas  tp capek nya tak terasa krn sepanjang jln bisa berhenti foto dl
1095,chddsuhnmg9ns0vjq0fnsun1a2rtngxnrrab,setahun lalu,kang. dirman,5 bintang,luar biasa salut dengan warga sekitar dan pengelola  kompak  makin kesini makin yahud saja ekowisata ini
1096,chzdsuhnmg9ns0vjq0fnsun1a1luekhneae,setahun lalu,fickih suryadinata,5 bintang,tempat wisata yg murah meriah dan juga pengelola yg ramah  area pemandiannya ada beberapa kolam dengan kedalaman yg berbeda  fasilitas banyak gazebo  toilet  mushola     htm    org parkir r rp  
1097,chzdsuhnmg9ns0vjq0fnsun1a2m2agzreae,setahun lalu,claudia ella p,5 bintang,bagus  makin naik keatas makin rame   tapi bagus sih emang tempatnya   asal jgn pada buang sampah sembarangan   tolong dijaga dan rawat tempatnya karna untuk sekarang bagus banget
1098,chddsuhnmg9ns0vjq0fnsun1a2nertn3rrab,setahun lalu,fist 26,5 bintang,bagus bgd tempatnya
1099,chddsuhnmg9ns0vjq0fnsun1ngzhtf9rrrab,setahun lalu,sabda wijaya,5 bintang,cocok buat hiling  ngilangin stres
1100,chzdsuhnmg9ns0vjq0fnsun1b2zxaul3eae,setahun lalu,ignatius bayu adji,5 bintang,tempat rekreasi keluarga yang menyenangkan   murah meriah
1101,chzdsuhnmg9ns0vjq0fnsun1b2y2ouzbeae,setahun lalu,nur hamzah,5 bintang,asli gak nyesel   keren mantap banget  murmer banget lagi
1102,chzdsuhnmg9ns0vjq0fnsun1cg9ucu9neae,setahun lalu,imam munasir,5 bintang,sepadan
1103,chzdsuhnmg9ns0vjq0fnsun1bw9pmgjneae,setahun lalu,ardi muhammad naufal,5 bintang,tempatnya indah dan sejuk  cocok untuk refreshing
1104,chddsuhnmg9ns0vjq0fnsun1c3rhenznrrab,setahun lalu,reynold saputra,5 bintang,mantap  keren
1105,chddsuhnmg9ns0vjq0fnsun1d295vdbrrrab,setahun lalu,usman maulana,5 bintang,tempat yang asyik buat orang yang suka berenang disungai air yang dingin segar  dan jangan takut yang tidak bisa berenang disitu ada penyewaan ban   dan ada yang lebih asyik ada sewaan rompi pelampung cuman    sampe puas gak dibatasi jamnya
1106,chzdsuhnmg9ns0vjq0fnsun1dlblvkzreae,setahun lalu,arash t___t,4 bintang,buat sampai kesini emang butub effort lebih ya  jalanannya curam dan berkelok kelok  apalagi kalau udah sampe di tempat  harus jalan dan naik anak tangga yang lumayan bikin ngos ngosan  untuk htmnya standar aja sih  sebelumnya agak
1107,chddsuhnmg9ns0vjq0fnsun1m0pqqjfnrrab,setahun lalu,astri astari,5 bintang,kebersihan terjaga dgn baik   petugasnya pun ramah  seneng banget bisa sampe disini   dengan htm  ribu sdh bisa menikmati keindahan alam sebagus ini
1108,chddsuhnmg9ns0vjq0fnsun1albyaxnrrrab,setahun lalu,risfan yani,5 bintang,wisatanya keren banget  airnya dingin dan masih alami  secara keseluruhan sih keren  tapi yang lewat atas dan parkirnya diatas  pas baliknya capek daki gunung  mending lewat bawah aja  jalannya juga bagus dibawah
1109,chzdsuhnmg9ns0vjq0fnsun1ou1qzljneae,setahun lalu,rex lapis,5 bintang,banyak pilihan air terjun dan tempat berenangnya
1110,chddsuhnmg9ns0vjq0fnsun1dextutfnrrab,setahun lalu,lindsey sastra,5 bintang,kelihatannya sangat indah  pasti akan mengunjungi tempat ini lagi
1111,chddsuhnmg9ns0vjq0fnsun1cetputlnrrab,setahun lalu,vico valentina monica titan,5 bintang,maaf lupa foto  di sini kamar mandi bersih  ikan lucu  ada peminjaman pelampung   ribu  dan ban   ribu   pelampung dan ban dapat ditukar berlaku sekali tukar  jika dari atas tidak perlu susah susah dibawa ke bawah karena di bawah ada
1112,chddsuhnmg9ns0vjq0fnsun1eetemgpbrrab,setahun lalu,yudaz project,5 bintang,sudah sering kesana  gak bosen
1113,chzdsuhnmg9ns0vjq0fnsun1dupltwnreae,setahun lalu,dewi fitriyani,5 bintang,bener sangat bagus  cocok untuk berenang alami segerr banget dan perjalanan nya juga sangat enak tidak tracking  gak nyesel jauh ksini
1114,chzdsuhnmg9ns0vjq0fnsun1nk5tnvdneae,setahun lalu,supandi art,5 bintang,sangat wow cantik banget dan air nya jernih dari alam  bagus sekali
1115,chzdsuhnmg9ns0vjq0fnsun1b0tqwkh3eae,setahun lalu,rainydrops,5 bintang,bagus banget tempatnya  sejuk banget  adem terus juga yg bikin salut gaada sampah berserakan  itu bener bersih dan keliatan emg dijaga  appreciate utk pengurus sama pengunjung yg sadar akan buang sampah pada tempatnya
1116,chzdsuhnmg9ns0vjq0fnsurpnzvduuf3eae,setahun lalu,maz danis,5 bintang,joss
1117,chzdsuhnmg9ns0vjq0fnsurpcjrprlhbeae,setahun lalu,aditya indra w,5 bintang,airnya segar dan pemandangannya memuaskan
1118,chzdsuhnmg9ns0vjq0fnsurpcl9hylj3eae,setahun lalu,farel fahinsa,5 bintang,tempat sangat bagus  petugas ramah
1119,chzdsuhnmg9ns0vjq0fnsurpel9fx1jneae,setahun lalu,mas aziz ettawa khalifa farm,5 bintang,bagus alami
1120,chzdsuhnmg9ns0vjq0fnsurpei1ut0hneae,setahun lalu,ibrahim amayreh,5 bintang,tempatnya sangat bagus  bersih  stafnya ramah  namun angkutan umum tidak tersedia
1121,chzdsuhnmg9ns0vjq0fnsurpddy3s093eae,setahun lalu,retna sovi,5 bintang,indah dan keren  hanya m dari tempat parkir   sudah dapat kolam mandi yang indah  kalau kuat  coba naik utk ke mata airnya  kurleb  meter lah  nurut hitunganku  meski kata petugas hanya  meter dari kolam pertama
1122,chzdsuhnmg9ns0vjq0fnsurpdc1lsfnreae,setahun lalu,syaffaniyatul qolbi,5 bintang,tempatnya bagus banget asli airnya bersih dan seger  kamar mandinya juga bersih enak bgt kalo dateng pagi karna masih sepi gaenaknya jalannya naik turun bgt bikin pegel tapi worth it juga untuk pemandangan sebagus inii  harga masuknya k sewa ban  k makanannya juga masih terjangkau lah
1123,chzdsuhnmg9ns0vjq0fnsurpddh5zudneae,setahun lalu,keyne mo,5 bintang,udaranya sejuk airnya dingin
1124,chddsuhnmg9ns0vjq0fnsurpbddqoxhbrrab,setahun lalu,ceker chanel,3 bintang,lumayan murah meriah dan sejuk   hanya jauh dari jogya
1125,chddsuhnmg9ns0vjq0fnsurpetlusdzbrrab,setahun lalu,bayu iskandar,5 bintang,cantik
1126,chddsuhnmg9ns0vjq0fnsurpas1dsdbrrrab,setahun lalu,aldo prayogi,5 bintang,sebagus itu tempatnya dan semurah itu untuk liburan
1127,chddsuhnmg9ns0vjq0fnsurpmmrqemd3rrab,setahun lalu,liariano_ yoza,5 bintang,tempat yang indah
1128,chzdsuhnmg9ns0vjq0fnsurpm2zxrln3eae,setahun lalu,emilia hamidah,5 bintang,tempat bersih ada guide yang selalu jaga untuk kenyamanan dan keamanan air terjun tingkat dan tempat yang nyaman bagi menghilangkan penat saran pakai kendaraan yang prima dan bus tidak d sarankan kesana
1129,chddsuhnmg9ns0vjq0fnsurpndhqam9rrrab,setahun lalu,carin zz,5 bintang,fangshen ikan dibawah mata airnya yang sangat jernih
1130,chddsuhnmg9ns0vjq0fnsurpbzgydxlrrrab,setahun lalu,achmad noer cholis,5 bintang,sumber mata air alami dari pegunungan menoreh
1131,chzdsuhnmg9ns0vjq0fnsurpzzrlwkdreae,setahun lalu,ary makmur,5 bintang,menikmati wisata air pegunungan  bisa berenang di sungai maupun di kolam  terdapat juga terapi ikan
1132,chzdsuhnmg9ns0vjq0fnsurpdlpysmjreae,setahun lalu,siwi endah kusmarini,5 bintang,tempatnya bagus  bersih  asri    cuman di dalem lokasinya jarang ada penjual makanan jd harus siap bawa dr rumah  dan kurangnya laki n perempuan campur  pakainnya ada yg memakai bikini jd bagi yg membawa anak kecil harap diberi pengertian  penjaganya sigap  ramah juga bertanggung jawab
1133,chzdsuhnmg9ns0vjq0fnsurpm2uyx2nreae,setahun lalu,nuno sukono,5 bintang,wisata bagus buat keluarga  murah dan sehat
1134,chddsuhnmg9ns0vjq0fnsurpm2rhbwxrrrab,setahun lalu,fitria damayanti,5 bintang,tempat ini sangat keren
1135,chddsuhnmg9ns0vjq0fnsurpm2fxbxbbrrab,setahun lalu,brenda batista poluan,5 bintang,murah  tempat bagus  air segar  akses juga tidak terlalu susah  lumayan buat healing
1136,chzdsuhnmg9ns0vjq0fnsurpcxn6b0fneae,setahun lalu,nur setiawati rahayu tia,5 bintang,view nya masyallah kereen banget  sejuk benar untuk tempat main air  hanya saja jalan menuju kesana lumayan ekstrim
1137,chzdsuhnmg9ns0vjq0fnsurpallmy0tneae,setahun lalu,benedictus satmoko,4 bintang,petugas ramah dan sangat membantu untuk mengarahkan dr yg bertugas parkir sampai  setiap  lokasi ada yg memandu dan mengarahkan
1138,chddsuhnmg9ns0vjq0fnsurpamjqvxz3rrab,setahun lalu,diani berty,5 bintang,
1139,chddsuhnmg9ns0vjq0fnsurpbgnurthrrrab,setahun lalu,elizabeth widi,5 bintang,best   tempatnya sudah ndak diragukan utk pecinta air  staff semua yg bertugas ramah bikin nyaman berkunjung  harga tiket  makanan  tempat sewa pelampung merakyat  lebih pas kesini jangan pas weekend atau tanggal merah
1140,chzdsuhnmg9ns0vjq0fnsurpbvo3d1h3eae,setahun lalu,ch oct,5 bintang,lumayan jauh dari kota jogja siapin stamina buat naik n turun tangga but  semuanya terbayar dengan syahdunya alam pedesaan ditemani dengan air terjun
1141,chddsuhnmg9ns0vjq0fnsurpbwjyr3zrrrab,setahun lalu,nurina ayuningtyas,5 bintang,lokasinya bagus  luas  bisa berenang sepuasnya
1142,chzdsuhnmg9ns0vjq0fnsurpnmu3blrneae,setahun lalu,nugroho susetyo,5 bintang,mantava
1143,chddsuhnmg9ns0vjq0fnsurpewvpdhfnrrab,setahun lalu,agung thegreat,2 bintang,wisata hutan    sungai dng suhu yg sejuk
1144,chzdsuhnmg9ns0vjq0fnsurpewntcfnbeae,setahun lalu,suci rigiharto,5 bintang,ini yg dulu grojogan sewu
1145,chddsuhnmg9ns0vjq0fnsurpawmzq3fbrrab,setahun lalu,wisnu pramudya,5 bintang,sangat bagus dan indah  airnya dingin nyes  cocok untuk keluarga  ada  pintu masuk kalau gamau naik tangga bisa masuk pintu utama  kalau masuk pintu dari bawah harus naik tangga cukup lumayan jika ingin berenang di kolam yg atas  lebih
1146,chzdsuhnmg9ns0vjq0fnsurpawnytknreae,setahun lalu,alvin zanuar,5 bintang,tempatnya keren  kedalaman kolam sungai  meter lebih dikit  hati hati untuk yang tidak bisa renang tapi santai ada sewa pelampung
1147,chddsuhnmg9ns0vjq0fnsurpawrucwdrrrab,setahun lalu,sri nurchasanah,5 bintang,berenang sambil therapy ikan  ku kira itu kepiting ternyata ikan
1148,chddsuhnmg9ns0vjq0fnsurpawjtym9nrrab,setahun lalu,sudi utomo mc,5 bintang,sejuk
1149,chzdsuhnmg9ns0vjq0fnsurpc2vfou5reae,setahun lalu,pangestu harits pratama,5 bintang,bagus
1150,chddsuhnmg9ns0vjq0fnsunpnks2b21brrab,setahun lalu,maria syarah c,5 bintang,bersiihhh dan bagus bangett  kalian wajib banget buat kesini  walaupun jauh dr kota  tp begitu sampai dan nyebur langsung puas bgt
1151,chzdsuhnmg9ns0vjq0fnsurpdnfqee9reae,setahun lalu,chy risnawati,5 bintang,wisata murah meriah    dari parkir  tiket masuk  jajanan semua nya murah    petugasnya ramah ramah   tempat nya asri n nyaman
1152,chzdsuhnmg9ns0vjq0fnsurpdnrqrgnreae,setahun lalu,amirul fathoni,5 bintang,worth it banget  cuman perjalanan  jam an dari kota jogja  tapi view dan sungainya bagus banget  klo ke jogja pasti ke sini lagi
1153,chddsuhnmg9ns0vjq0fnsurpbnqtotb3rrab,setahun lalu,muthia azahra,5 bintang,wisata alam yang enak  bersih  aman
1154,chddsuhnmg9ns0vjq0fnsurpn3n6wxnnrrab,setahun lalu,ryan ahmad,4 bintang,tempe mendoannya kurus kurus    kopinya lumayannn enak     sungainya oke oke    saran perlu ditambah petugas jaga pengawas krn ini wisata alam dan disediakan tempat pk
1155,chddsuhnmg9ns0vjq0fnsurpenfxdddbrrab,setahun lalu,e spy,5 bintang,keren banget tempatnya ada kolam renang alami dg air berwarna toska
1156,chzdsuhnmg9ns0vjq0fnsurpenzuzwrreae,setahun lalu,mba zum,4 bintang,nyaman untuk ngadem
1157,chddsuhnmg9ns0vjq0fnsurpanj6qjbnrrab,setahun lalu,lajengpadma,4 bintang,akhir pekan kemarin jadi yang kedua kalinya datang ke mudal  cocok untuk liburan keluarga maupun bersama teman teman  ada beberapa warung mie dan gorengan  kamar mandinya juga banyak  jadi jangan khawatir antre  kecuali pas rame banget
1158,chzdsuhnmg9ns0vjq0fnsurpoxflr1n3eae,setahun lalu,annisa rachmah,4 bintang,untuk yang berniat ke sini dan bawa kendaraan sendiri pastikan kondisi kendaraan fit dan yang nyupir pun fit dan lihai karena jalan menuju ke tempat ini sungguh menguji kemampuan menyetir  tapi begitu sampai ke tempatnya  wah keren banget
1159,chddsuhnmg9ns0vjq0fnsurpdhvpu21rrrab,setahun lalu,al by,5 bintang,bagus
1160,chzdsuhnmg9ns0vjq0fnsurpdhqzsudneae,setahun lalu,andi,5 bintang,lebih baik datang pagi  sekitar jam nan
1161,chzdsuhnmg9ns0vjq0fnsurpdhvhrwvbeae,setahun lalu,pak eko,5 bintang,jalannya kurang lebar
1162,chzdsuhnmg9ns0vjq0fnsurpnxezzu5neae,setahun lalu,sarah cis,5 bintang,bagus untuk wisata alam  berenang  tempatnya bersih dan terawat  banyak penjaganya juga dan sangat helpful  keep up the goodwork
1163,chddsuhnmg9ns0vjq0fnsurplxzix3drrrab,setahun lalu,supri japoel,5 bintang,gak akan bosan berkunjung ke tempat ini suasana alam yg sejuk tempat nyaman free wifi toilet bersih mushola tersedia tempat makan juga ada warung tempatnya bersih pokoknya toplah
1164,chddsuhnmg9ns0vjq0fnsurpdxeyennrrrab,setahun lalu,tikasetter,5 bintang,sangat indaj
1165,chzdsuhnmg9ns0vjq0fnsurpmnvivutreae,setahun lalu,19 m fuad arkan,5 bintang,pokoke josss lah
1166,chddsuhnmg9ns0vjq0fnsurpnnfyzhz3rrab,setahun lalu,vavian farel,5 bintang,keren orang nya ramah ramah bersih
1167,chddsuhnmg9ns0vjq0fnsurpnhzestjbrrab,setahun lalu,diyan oke,4 bintang,salah satu tmpt yg masih blm terlalu ramai pengunjung  wkt ksna gk kerlalu rame  sdh ada warung dsana  hrg makananny msh normal  gk kyk hrg makanan di tmpt wisata pada umumny  tempatny berundak  harus naik keatas  krn diatas lbh banyak
1168,chddsuhnmg9ns0vjq0fnsurpdlbqvhl3rrab,setahun lalu,galih raka,5 bintang,sampai disini
1169,chddsuhnmg9ns0vjq0fnsurpdkxxy193rrab,setahun lalu,sastila calista,4 bintang,sialan  sungguh menyenangkan berada di sini   saya pergi dengan sepeda motor bersama teman saya dan kami tersesat dua kali
1170,chddsuhnmg9ns0vjq0fnsurpak9pz2xnrrab,setahun lalu,azharudin (azhar),5 bintang,tempat yang bagus
1171,chzdsuhnmg9ns0vjq0fnsurpalbxu1b3eae,setahun lalu,bintang dirga,5 bintang,keren
1172,chzdsuhnmg9ns0vjq0fnsurpalb5bur3eae,setahun lalu,erlina pertiwi,4 bintang,susah susah nyampai kesana tutup krn ada keluarga pengelola yg meninggal     mau bilang apa
1173,chzdsuhnmg9ns0vjq0fnsurpakluwer3eae,setahun lalu,fawzi borneo,5 bintang,salah satu objek wisata yang wajib dikunjungi kalau ke jogja  tempatnya bersih  air nya jernih  makanan murah  parkir kendaraan roda dua cuma  ribu  htm rb orang
1174,chddsuhnmg9ns0vjq0fnsurpou5iz2p3rrab,setahun lalu,taufik hidayat,5 bintang,mantaap segeer airnya
1175,chzdsuhnmg9ns0vjq0fnsurpdfbpvk1reae,setahun lalu,andrians express,5 bintang,mantap  airnya jernih sejuk bgt  tapi sayang jam  harus tup
1176,chzdsuhnmg9ns0vjq0fnsurpbetybuxbeae,setahun lalu,stefanus diptya,5 bintang,airnya bersih  segar dan dingin    pas bgt buat berenang
1177,chddsuhnmg9ns0vjq0fnsurpbelxwxlnrrab,setahun lalu,gipsum salaman,4 bintang,segar  sejuk menyenangkan
1178,chzdsuhnmg9ns0vjq0fnsurpbfbtwmrreae,setahun lalu,steel yana,5 bintang,tempat nya asri dan sejuk  waktu smp sana pas hujan jd lumayan dingin dan kabut yg turun lumayan tebal  ada lokasi utk berenang jg tp sayang akses jalan menuju lokasi sempit jd susah jk berpapasan dg mobil lain
1179,chzdsuhnmg9ns0vjq0fnsunpcy16oejbeae,setahun lalu,nurul fauziah lailati,5 bintang,good place and very  recomended air nya jernih dan seger  lumayan kids friendly tapi tetap dengan pengawasan orang dewasa bisa sewa ban dan pelampung
1180,chddsuhnmg9ns0vjq0fnsurpceoyadhrrrab,setahun lalu,rini anriani,5 bintang,masya allah view nya bagus bgt  sungainya jernih bapa n mas yg jagain tempatnya ada di mn buat ngawasin n ramah bgt kita di kasih tau jalan lewat mn dll ada warung n harganya masih termasuk murah yaa  jalan mobil masuk sudah bagus jg jalanya smpe ke parkiran
1181,chzdsuhnmg9ns0vjq0fnsurpcexezmfbeae,setahun lalu,agus dwi susanto,5 bintang,asri segar adem nyaman   cocok buat melepas penat
1182,chzdsuhnmg9ns0vjq0fnsurpmk9fnkjbeae,setahun lalu,umi hanik,5 bintang,air terjun dari sumber air alami  betah bangett disini lama
1183,chzdsuhnmg9ns0vjq0fnsurpmlb1dvfneae,setahun lalu,bundha ilham,5 bintang,memuaskan dengan harga yg sangat terjangkau
1184,chzdsuhnmg9ns0vjq0fnsurpmkl2mwnneae,setahun lalu,anggrmhn !,5 bintang,adem
1185,chddsuhnmg9ns0vjq0fnsurpmkxtz25nrrab,setahun lalu,ade dewanto,5 bintang,suasana yang layaknya tempat bermain para bangsawan dengan pendopo dan tempat makan terpisah    tempat bermain air yang jernih dimulai mata air dengan debit yang cukup    sangat memuaskan hati dan mata dan terpenting hati berasa tenang
1186,chddsuhnmg9ns0vjq0fnsurpcutlzw9nrrab,setahun lalu,widayanti widayanti,5 bintang,ekowisata yang menakjubkan  salut sama pengelola juga semua pihak yang mengemas wisata konsep alami
1187,chzdsuhnmg9ns0vjq0fnsurpeu8zufbneae,setahun lalu,samsudin samsudin,5 bintang,kunjungi  cermati  kagumi  nikmati dan syukuri  betapa indah allah swt berikan alam ini untuk kita
1188,chddsuhnmg9ns0vjq0fnsurpeu1ivy1rrrab,setahun lalu,jati cubby,5 bintang,nga nyesel capek jalan nanjak  smp atas puas bgt  semoga kebersihan lingkungan sekitar dan gazebo yg ada lebih dirawat lagi
1189,chddsuhnmg9ns0vjq0fnsuqybexlwv9nrrab,setahun lalu,sari damayanti,5 bintang,asik kalo mainan air  jadi bawa ganti kalo kesini ya   dari parkiran jalannya enggak jauh  orang tua masih oke   harga makanan standar  adem suasananya
1190,chzdsuhnmg9ns0vjq0fnsunpejuyru1reae,setahun lalu,gieya,5 bintang,asik  indah tapi naiknya mantap
1191,chddsuhnmg9ns0vjq0fnsunpci1mnwhrrrab,setahun lalu,rahmadi,5 bintang,suasana masih sangat asri pengelola sangat ramah  siapkan kaki anda untuk sampai puncak karna anda akan disuguhkan air mengalir dari mulut goa yg cukup deras ada banyak air terjunnya
